bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
282,282,BTCUSDT,5m,91488.91,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,125.36214285714232,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
283,283,BTCUSDT,5m,91530.07,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,111.75928571428501,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
284,284,BTCUSDT,5m,91586.01,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,103.98857142857014,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
285,285,BTCUSDT,5m,91613.17,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,96.60428571428409,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
286,286,BTCUSDT,5m,91568.16,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,88.47214285714082,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
287,287,BTCUSDT,5m,91609.92,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,88.72571428571246,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
288,288,BTCUSDT,5m,91655.98,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,89.96857142857127,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
289,289,BTCUSDT,5m,91627.0,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,84.88714285714273,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
290,290,BTCUSDT,5m,91595.22,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,78.53999999999984,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
291,291,BTCUSDT,5m,91860.14,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,1.0,True,aligned,0.5,1.0,91.65928571428542,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
292,292,BTCUSDT,5m,91850.49,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,90.10785714285677,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
293,293,BTCUSDT,5m,91733.34,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.964468087992069,True,opposed,0.5,0.3,108.58785714285685,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
294,294,BTCUSDT,5m,91588.86,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,118.20499999999967,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
295,295,BTCUSDT,5m,91372.75,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,131.31285714285644,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
296,296,BTCUSDT,5m,91173.34,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,149.94642857142753,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
297,297,BTCUSDT,5m,91261.6,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,155.04571428571322,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
298,298,BTCUSDT,5m,91283.17,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,1.0,True,opposed,0.5,0.3,155.21285714285582,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
299,299,BTCUSDT,5m,91292.68,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.8814561941814868,True,opposed,0.5,0.3,153.32999999999967,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
300,300,BTCUSDT,5m,91267.57,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,1.0,True,opposed,0.5,0.3,154.98357142857068,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
301,301,BTCUSDT,5m,91296.86,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.7681257407421085,True,aligned,0.5,1.0,155.88571428571387,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
302,302,BTCUSDT,5m,91395.46,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,157.4235714285699,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
303,303,BTCUSDT,5m,91415.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,161.81642857142702,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
304,304,BTCUSDT,5m,91437.64,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,162.61285714285518,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
305,305,BTCUSDT,5m,91501.1,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.8715713831378714,True,opposed,0.5,0.3,154.11142857142735,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
306,306,BTCUSDT,5m,91556.57,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,0.9440541104279405,True,aligned,0.5,1.0,158.36642857142786,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
307,307,BTCUSDT,5m,91519.7,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,0.7949054223210545,True,aligned,0.5,1.0,140.23785714285623,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
308,308,BTCUSDT,5m,91555.77,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.823978170822942,True,opposed,0.5,0.3,136.40214285714111,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
309,309,BTCUSDT,5m,91557.17,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,122.80714285714099,999.7506826188686,1000.1990705578562,0.04482986959161116,-0.2493173811313909
