timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-25T20:39:37.052629,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:40:38.117213,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:41:39.231633,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:42:40.411237,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:43:41.434220,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:44:42.427372,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:45:43.714040,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:46:44.760680,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:47:45.898904,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:48:47.236758,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:49:48.568085,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:50:50.180887,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:51:51.318486,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:52:52.627766,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:53:53.934932,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:54:55.249090,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:55:56.590384,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:56:58.008375,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:57:59.258379,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:59:00.601158,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:00:01.603842,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:01:02.927318,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:02:04.288878,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:03:05.634737,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:04:06.945770,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:05:08.299928,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:06:09.588392,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:07:10.829042,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:08:12.165922,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:09:13.477224,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:10:14.757470,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:11:16.130235,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:12:17.515101,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
