timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-28T19:07:30.437007,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T19:09:56.363134,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:14:33.632177,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:14:54.115907,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:15:14.392025,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:15:35.943029,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:15:56.677313,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:16:16.991449,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:16:36.910769,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:16:56.974177,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:17:16.900044,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:17:36.956483,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:17:56.812096,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:18:16.728609,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:18:36.953771,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:18:56.762278,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:19:16.939850,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:19:37.285018,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T20:19:57.266209,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
