open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1751943600000,107766.2,108000.0,107686.92,107901.52,183.27109,1751947199999,19768431.3267256,49464,99.75195,10759841.2311878,0
1751947200000,107901.52,108019.24,107750.0,108019.24,152.71362,1751950799999,16478121.7400868,39874,73.68567,7950577.6781504,0
1751950800000,108019.23,108220.39,107990.0,108210.94,193.76866,1751954399999,20944607.688472,37259,99.78018,10785584.1873694,0
1751954400000,108210.94,108392.05,108135.25,108299.72,260.36038,1751957999999,28188353.8288151,52695,82.81681,8966339.2198971,0
1751958000000,108299.71,108499.0,108216.04,108484.61,403.22303,1751961599999,43707345.4886946,49040,245.6722,26633336.7071728,0
1751961600000,108484.61,108525.0,108262.35,108262.36,242.39116,1751965199999,26277238.5991227,44815,100.04406,10846018.7337445,0
1751965200000,108262.35,108488.98,108229.15,108469.99,142.75742,1751968799999,15470243.2272421,31102,89.41731,9688963.7032037,0
1751968800000,108469.99,108900.0,108419.08,108832.77,470.58627,1751972399999,51157782.1243897,61092,243.52441,26472197.3261972,0
1751972400000,108832.78,109005.0,108756.36,108756.37,458.50309,1751975999999,49933817.8376269,61096,185.5942,20214268.3836544,0
1751976000000,108756.37,108949.19,108688.82,108949.19,228.47887,1751979599999,24856849.3709243,42059,110.82649,12058060.9228668,0
